ImageId,Label
6749,0
6750,4
6751,1
6752,2
6753,9
6754,7
6755,5
6756,5
6757,5
6758,7
6759,4
6760,3
6761,5
6762,9
6763,7
6764,8
6765,0
6766,0
6767,1
6768,4
6769,8
6770,2
6771,3
6772,1
6773,8
6774,2
6775,4
6776,7
6777,9
6778,7
6779,3
6780,8
6781,2
6782,9
6783,2
6784,7
6785,6
6786,1
6787,9
6788,7
6789,2
6790,2
6791,2
6792,5
6793,8
6794,1
6795,6
6796,3
6797,6
6798,9
6799,8
6800,2
6801,6
6802,5
6803,5
6804,9
6805,4
6806,2
6807,6
6808,1
6809,6
6810,1
6811,0
6812,4
6813,9
6814,0
6815,1
6816,4
6817,1
6818,2
6819,1
6820,6
6821,0
6822,7
6823,6
6824,1
6825,6
6826,0
6827,1
6828,9
6829,3
6830,5
6831,6
6832,7
6833,0
6834,3
6835,2
6836,7
6837,1
6838,7
6839,8
6840,9
6841,9
6842,6
6843,1
6844,6
6845,2
6846,0
6847,5
6848,3
6849,9
6850,9
6851,8
6852,7
6853,5
6854,8
6855,0
6856,1
6857,6
6858,5
6859,5
6860,6
6861,6
6862,6
6863,4
6864,9
6865,5
6866,9
6867,3
6868,1
6869,9
6870,3
6871,5
6872,2
6873,0
6874,5
6875,3
6876,8
6877,3
6878,6
6879,4
6880,9
6881,3
6882,4
6883,8
6884,9
6885,9
6886,8
6887,2
6888,9
6889,6
6890,3
6891,7
6892,2
6893,7
6894,7
6895,7
6896,5
6897,9
6898,9
6899,5
6900,3
6901,3
6902,6
6903,6
6904,9
6905,7
6906,3
6907,7
6908,7
6909,1
6910,9
6911,9
6912,0
6913,9
6914,9
6915,3
6916,0
6917,0
6918,7
6919,8
6920,7
6921,3
6922,9
6923,9
6924,4
6925,9
6926,6
6927,1
6928,9
6929,9
6930,6
6931,9
6932,1
6933,9
6934,6
6935,4
6936,7
6937,9
6938,7
6939,2
6940,7
6941,6
6942,3
6943,8
6944,6
6945,6
6946,7
6947,5
6948,4
6949,8
6950,1
6951,6
6952,9
6953,3
6954,8
6955,6
6956,3
6957,1
6958,9
6959,3
6960,0
6961,8
6962,9
6963,9
6964,9
6965,1
6966,0
6967,5
6968,1
6969,8
6970,9
6971,4
6972,5
6973,6
6974,2
6975,3
6976,5
6977,0
6978,0
6979,1
6980,4
6981,1
6982,8
6983,1
6984,6
6985,6
6986,9
6987,6
6988,8
6989,8
6990,1
6991,6
6992,8
6993,7
6994,8
6995,0
6996,2
6997,5
6998,4
6999,8
7000,5
7001,8
7002,1
7003,9
7004,6
7005,5
7006,4
7007,5
7008,5
7009,2
7010,2
7011,1
7012,5
7013,7
7014,2
7015,9
7016,6
7017,9
7018,9
7019,8
7020,2
7021,2
7022,9
7023,6
7024,1
7025,7
7026,1
7027,6
7028,9
7029,9
7030,9
7031,4
7032,1
7033,7
7034,9
7035,2
7036,8
7037,5
7038,7
7039,3
7040,6
7041,7
7042,6
7043,2
7044,9
7045,8
7046,2
7047,8
7048,9
7049,9
7050,0
7051,9
7052,2
7053,4
7054,4
7055,5
7056,6
7057,0
7058,6
7059,8
7060,6
7061,3
7062,6
7063,9
7064,4
7065,1
7066,2
7067,2
7068,8
7069,0
7070,9
7071,4
7072,1
7073,9
7074,9
7075,0
7076,6
7077,9
7078,6
7079,5
7080,7
7081,0
7082,5
7083,0
7084,0
7085,2
7086,7
7087,0
7088,7
7089,8
7090,7
7091,2
7092,7
7093,5
7094,8
7095,0
7096,7
7097,2
7098,9
7099,6
7100,3
7101,0
7102,9
7103,7
7104,8
7105,5
7106,0
7107,3
7108,4
7109,6
7110,4
7111,6
7112,9
7113,1
7114,9
7115,1
7116,0
7117,6
7118,5
7119,8
7120,9
7121,8
7122,3
7123,7
7124,9
7125,7
7126,8
7127,2
7128,5
7129,4
7130,0
7131,9
7132,5
7133,7
7134,1
7135,1
7136,9
7137,2
7138,7
7139,9
7140,5
7141,7
7142,6
7143,1
7144,2
7145,2
7146,5
7147,1
7148,9
7149,5
7150,5
7151,4
7152,9
7153,9
7154,0
7155,7
7156,1
7157,3
7158,0
7159,7
7160,6
7161,7
7162,2
7163,7
7164,1
7165,5
7166,2
7167,9
7168,2
7169,7
7170,6
7171,6
7172,6
7173,2
7174,1
7175,4
7176,2
7177,7
7178,4
7179,2
7180,1
7181,0
7182,5
7183,1
7184,5
7185,7
7186,4
7187,6
7188,2
7189,3
7190,5
7191,2
7192,5
7193,9
7194,1
7195,9
7196,3
7197,9
7198,0
7199,1
7200,0
7201,5
7202,9
7203,7
7204,7
7205,6
7206,7
7207,9
7208,3
7209,9
7210,9
7211,0
7212,1
7213,2
7214,1
7215,1
7216,3
7217,5
7218,9
7219,9
7220,9
7221,7
7222,1
7223,9
7224,9
7225,5
7226,5
7227,7
7228,1
7229,4
7230,4
7231,7
7232,4
7233,3
7234,9
7235,1
7236,7
7237,1
7238,2
7239,7
7240,0
7241,1
7242,4
7243,9
7244,0
7245,5
7246,6
7247,5
7248,6
7249,1
7250,8
7251,5
7252,4
7253,7
7254,1
7255,1
7256,8
7257,0
7258,6
7259,4
7260,6
7261,6
7262,0
7263,6
7264,2
7265,3
7266,5
7267,4
7268,3
7269,5
7270,6
7271,8
7272,9
7273,4
7274,3
7275,8
7276,0
7277,1
7278,6
7279,9
7280,3
7281,4
7282,8
7283,3
7284,0
7285,2
7286,5
7287,9
7288,1
7289,9
7290,8
7291,0
7292,9
7293,9
7294,7
7295,9
7296,1
7297,0
7298,9
7299,5
7300,4
7301,1
7302,6
7303,7
7304,9
7305,4
7306,6
7307,0
7308,7
7309,6
7310,2
7311,3
7312,9
7313,1
7314,1
7315,2
7316,2
7317,6
7318,3
7319,3
7320,5
7321,9
7322,2
7323,6
7324,2
7325,1
7326,1
7327,8
7328,7
7329,8
7330,2
7331,5
7332,5
7333,7
7334,1
7335,6
7336,5
7337,8
7338,0
7339,5
7340,9
7341,5
7342,7
7343,6
7344,0
7345,8
7346,1
7347,7
7348,3
7349,9
7350,3
7351,9
7352,8
7353,8
7354,0
7355,2
7356,3
7357,6
7358,1
7359,5
7360,6
7361,3
7362,8
7363,7
7364,4
7365,3
7366,0
7367,3
7368,6
7369,9
7370,2
7371,2
7372,5
7373,9
7374,8
7375,7
7376,2
7377,3
7378,0
7379,9
7380,1
7381,9
7382,6
7383,6
7384,5
7385,6
7386,0
7387,6
7388,7
7389,8
7390,9
7391,9
7392,1
7393,6
7394,4
7395,1
7396,6
7397,9
7398,3
7399,9
7400,0
7401,2
7402,7
7403,9
7404,7
7405,6
7406,9
7407,5
7408,9
7409,8
7410,2
7411,1
7412,9
7413,1
7414,9
7415,0
7416,6
7417,4
7418,0
7419,5
7420,3
7421,8
7422,5
7423,5
7424,8
7425,6
7426,1
7427,9
7428,4
7429,1
7430,6
7431,6
7432,4
7433,6
7434,2
7435,7
7436,3
7437,8
7438,9
7439,9
7440,5
7441,1
7442,6
7443,4
7444,5
7445,1
7446,2
7447,3
7448,3
7449,0
7450,5
7451,2
7452,5
7453,3
7454,2
7455,1
7456,9
7457,5
7458,0
7459,9
7460,9
7461,0
7462,9
7463,6
7464,3
7465,9
7466,9
7467,4
7468,5
7469,8
7470,5
7471,0
7472,0
7473,6
7474,6
7475,6
7476,2
7477,6
7478,2
7479,0
7480,7
7481,1
7482,3
7483,9
7484,2
7485,9
7486,1
7487,6
7488,4
7489,3
7490,0
7491,0
7492,7
7493,5
7494,9
7495,3
7496,1
7497,0
7498,2
7499,5
7500,6
7501,8
7502,4
7503,6
7504,5
7505,9
7506,9
7507,9
7508,6
7509,0
7510,4
7511,9
7512,3
7513,3
7514,3
7515,8
7516,4
7517,1
7518,9
7519,6
7520,8
7521,5
7522,2
7523,4
7524,6
7525,0
7526,9
7527,1
7528,5
7529,7
7530,7
7531,3
7532,3
7533,6
7534,2
7535,6
7536,0
7537,1
7538,7
7539,9
7540,1
7541,7
7542,7
7543,8
7544,8
7545,7
7546,3
7547,3
7548,0
7549,1
7550,6
7551,1
7552,5
7553,5
7554,9
7555,5
7556,0
7557,5
7558,2
7559,0
7560,8
7561,6
7562,0
7563,2
7564,5
7565,5
7566,8
7567,0
7568,9
7569,7
7570,8
7571,6
7572,1
7573,5
7574,9
7575,7
7576,7
7577,7
7578,3
7579,1
7580,9
7581,3
7582,8
7583,4
7584,0
7585,7
7586,0
7587,6
7588,0
7589,9
7590,8
7591,1
7592,5
7593,3
7594,5
7595,6
7596,8
7597,7
7598,2
7599,1
7600,4
7601,4
7602,6
7603,3
7604,0
7605,9
7606,5
7607,5
7608,3
7609,6
7610,8
7611,9
7612,6
7613,6
7614,5
7615,6
7616,6
7617,7
7618,9
7619,0
7620,6
7621,5
7622,2
7623,3
7624,8
7625,6
7626,4
7627,8
7628,6
7629,1
7630,8
7631,7
7632,5
7633,5
7634,0
7635,4
7636,6
7637,6
7638,1
7639,6
7640,4
7641,6
7642,9
7643,5
7644,5
7645,9
7646,2
7647,6
7648,1
7649,3
7650,6
7651,2
7652,7
7653,9
7654,3
7655,3
7656,5
7657,2
7658,6
7659,1
7660,3
7661,6
7662,3
7663,4
7664,6
7665,9
7666,6
7667,8
7668,0
7669,0
7670,5
7671,5
7672,5
7673,7
7674,9
7675,1
7676,3
7677,1
7678,4
7679,3
7680,7
7681,0
7682,8
7683,0
7684,8
7685,5
7686,9
7687,6
7688,9
7689,7
7690,9
7691,9
7692,8
7693,6
7694,8
7695,4
7696,0
7697,7
7698,6
7699,1
7700,1
7701,9
7702,8
7703,3
7704,0
7705,8
7706,7
7707,8
7708,1
7709,2
7710,9
7711,1
7712,5
7713,0
7714,3
7715,0
7716,7
7717,1
7718,0
7719,5
7720,5
7721,9
7722,6
7723,3
7724,1
7725,9
7726,4
7727,8
7728,3
7729,4
7730,2
7731,6
7732,6
7733,1
7734,4
7735,7
7736,3
7737,9
7738,8
7739,6
7740,0
7741,5
7742,6
7743,6
7744,9
7745,5
7746,5
7747,6
7748,6
7749,6
7750,1
7751,5
7752,6
7753,5
7754,3
7755,2
7756,6
7757,6
7758,1
7759,5
7760,9
7761,3
7762,4
7763,6
7764,1
7765,1
7766,7
7767,2
7768,0
7769,5
7770,8
7771,1
7772,5
7773,6
7774,8
7775,6
7776,1
7777,9
7778,8
7779,1
7780,9
7781,2
7782,6
7783,7
7784,6
7785,7
7786,3
7787,1
7788,1
7789,1
7790,6
7791,4
7792,8
7793,1
7794,9
7795,9
7796,1
7797,4
7798,1
7799,1
7800,7
7801,9
7802,6
7803,3
7804,9
7805,6
7806,5
7807,6
7808,8
7809,5
7810,9
7811,6
7812,3
7813,1
7814,6
7815,6
7816,3
7817,5
7818,7
7819,9
7820,6
7821,6
7822,1
7823,2
7824,0
7825,5
7826,9
7827,1
7828,6
7829,9
7830,9
7831,7
7832,7
7833,5
7834,1
7835,9
7836,8
7837,9
7838,0
7839,0
7840,4
7841,9
7842,8
7843,0
7844,7
7845,1
7846,8
7847,6
7848,9
7849,5
7850,3
7851,5
7852,3
7853,8
7854,8
7855,8
7856,2
7857,8
7858,5
7859,6
7860,0
7861,8
7862,9
7863,6
7864,9
7865,0
7866,6
7867,7
7868,8
7869,9
7870,7
7871,4
7872,2
7873,7
7874,8
7875,9
7876,6
7877,0
7878,9
7879,6
7880,9
7881,0
7882,1
7883,7
7884,9
7885,9
7886,1
7887,7
7888,6
7889,7
7890,0
7891,9
7892,1
7893,4
7894,8
7895,1
7896,9
7897,7
7898,0
7899,9
7900,0
7901,9
7902,3
7903,1
7904,8
7905,8
7906,2
7907,2
7908,5
7909,0
7910,1
7911,0
7912,3
7913,4
7914,0
7915,8
7916,9
7917,0
7918,5
7919,3
7920,7
7921,7
7922,0
7923,6
7924,5
7925,4
7926,5
7927,2
7928,2
7929,9
7930,2
7931,7
7932,5
7933,6
7934,7
7935,6
7936,2
7937,4
7938,0
7939,1
7940,5
7941,6
7942,6
7943,9
7944,4
7945,6
7946,6
7947,2
7948,9
7949,8
7950,6
7951,1
7952,7
7953,4
7954,8
7955,6
7956,9
7957,3
7958,1
7959,4
7960,5
7961,2
7962,2
7963,7
7964,4
7965,1
7966,7
7967,4
7968,8
7969,9
7970,6
7971,8
7972,7
7973,9
7974,9
7975,0
7976,4
7977,9
7978,3
7979,2
7980,5
7981,2
7982,5
7983,6
7984,9
7985,4
7986,1
7987,0
7988,1
7989,9
7990,8
7991,1
7992,6
7993,0
7994,1
7995,2
7996,4
7997,8
7998,8
7999,2
8000,0
8001,6
8002,9
8003,2
8004,1
8005,3
8006,2
8007,2
8008,8
8009,6
8010,6
8011,1
8012,1
8013,8
8014,9
8015,6
8016,8
8017,8
8018,1
8019,5
8020,3
8021,5
8022,1
8023,8
8024,5
8025,0
8026,3
8027,9
8028,9
8029,0
8030,4
8031,5
8032,7
8033,3
8034,5
8035,7
8036,8
8037,0
8038,8
8039,1
8040,4
8041,0
8042,9
8043,1
8044,7
8045,9
8046,1
8047,6
8048,7
8049,1
8050,3
8051,6
8052,9
8053,6
8054,4
8055,6
8056,3
8057,6
8058,1
8059,4
8060,2
8061,1
8062,4
8063,0
8064,1
8065,1
8066,7
8067,8
8068,7
8069,1
8070,3
8071,3
8072,0
8073,4
8074,9
8075,9
8076,6
8077,8
8078,2
8079,9
8080,5
8081,1
8082,9
8083,5
8084,0
8085,9
8086,2
8087,0
8088,4
8089,3
8090,6
8091,9
8092,2
8093,5
8094,5
8095,5
8096,0
8097,1
8098,4
8099,9
8100,3
8101,6
8102,6
8103,5
8104,1
8105,4
8106,3
8107,0
8108,3
8109,9
8110,9
8111,7
8112,1
8113,3
8114,0
8115,5
8116,7
8117,6
8118,0
8119,4
8120,5
8121,9
8122,8
8123,2
8124,8
8125,3
8126,1
8127,0
8128,8
8129,8
8130,7
8131,5
8132,0
8133,5
8134,5
8135,9
8136,4
8137,2
8138,5
8139,9
8140,6
8141,6
8142,0
8143,8
8144,9
8145,1
8146,0
8147,8
8148,5
8149,0
8150,3
8151,9
8152,3
8153,0
8154,1
8155,1
8156,5
8157,9
8158,6
8159,1
8160,1
8161,2
8162,7
8163,2
8164,0
8165,2
8166,7
8167,8
8168,1
8169,4
8170,1
8171,8
8172,6
8173,7
8174,7
8175,6
8176,8
8177,2
8178,9
8179,1
8180,4
8181,5
8182,8
8183,3
8184,6
8185,4
8186,8
8187,4
8188,6
8189,6
8190,1
8191,7
8192,5
8193,8
8194,1
8195,3
8196,2
8197,2
8198,7
8199,0
8200,0
8201,2
8202,9
8203,1
8204,5
8205,3
8206,8
8207,3
8208,9
8209,8
8210,9
8211,1
8212,2
8213,5
8214,8
8215,1
8216,9
8217,5
8218,4
8219,7
8220,9
8221,0
8222,7
8223,6
8224,9
8225,9
8226,1
8227,4
8228,0
8229,6
8230,7
8231,8
8232,7
8233,9
8234,7
8235,2
8236,9
8237,4
8238,4
8239,6
8240,5
8241,1
8242,9
8243,9
8244,6
8245,6
8246,3
8247,2
8248,9
8249,2
8250,8
8251,3
8252,4
8253,0
8254,6
8255,5
8256,7
8257,5
8258,9
8259,0
8260,1
8261,6
8262,0
8263,2
8264,5
8265,0
8266,3
8267,0
8268,5
8269,9
8270,4
8271,5
8272,0
8273,5
8274,9
8275,0
8276,0
8277,3
8278,1
8279,8
8280,4
8281,3
8282,0
8283,2
8284,0
8285,7
8286,9
8287,5
8288,3
8289,9
8290,6
8291,5
8292,9
8293,0
8294,1
8295,8
8296,2
8297,6
8298,5
8299,1
8300,9
8301,5
8302,1
8303,7
8304,1
8305,0
8306,6
8307,6
8308,1
8309,1
8310,0
8311,7
8312,0
8313,4
8314,1
8315,9
8316,5
8317,5
8318,4
8319,5
8320,3
8321,8
8322,5
8323,3
8324,7
8325,2
8326,2
8327,2
8328,9
8329,3
8330,9
8331,0
8332,6
8333,7
8334,6
8335,2
8336,8
8337,6
8338,6
8339,1
8340,5
8341,7
8342,2
8343,1
8344,2
8345,3
8346,9
8347,9
8348,1
8349,7
8350,2
8351,8
8352,4
8353,0
8354,7
8355,1
8356,4
8357,4
8358,8
8359,9
8360,9
8361,2
8362,2
8363,0
8364,9
8365,8
8366,6
8367,1
8368,5
8369,0
8370,6
8371,8
8372,6
8373,7
8374,0
8375,3
8376,1
8377,9
8378,1
8379,1
8380,0
8381,2
8382,4
8383,2
8384,0
8385,0
8386,8
8387,0
8388,2
8389,7
8390,7
8391,6
8392,2
8393,3
8394,7
8395,6
8396,3
8397,7
8398,5
8399,4
8400,0
8401,5
8402,6
8403,3
8404,3
8405,3
8406,1
8407,6
8408,2
8409,4
8410,4
8411,4
8412,0
8413,0
8414,1
8415,8
8416,5
8417,3
8418,9
8419,5
8420,0
8421,2
8422,6
8423,0
8424,2
8425,1
8426,6
8427,1
8428,4
8429,3
8430,1
8431,8
8432,9
8433,9
8434,2
8435,5
8436,3
8437,0
8438,2
8439,4
8440,8
8441,9
8442,2
8443,0
8444,4
8445,9
8446,9
8447,4
8448,8
8449,5
8450,3
8451,8
8452,5
8453,9
8454,8
8455,4
8456,9
8457,9
8458,3
8459,9
8460,8
8461,2
8462,0
8463,9
8464,3
8465,7
8466,6
8467,2
8468,9
8469,2
8470,6
8471,3
8472,2
8473,7
8474,5
8475,1
8476,0
8477,2
8478,7
8479,9
8480,5
8481,9
8482,6
8483,9
8484,0
8485,5
8486,4
8487,4
8488,1
8489,0
8490,6
8491,6
8492,5
8493,1
8494,2
8495,3
8496,3
8497,3
8498,8
8499,9
8500,7
8501,1
8502,4
8503,6
8504,6
8505,9
8506,0
8507,2
8508,9
8509,9
8510,3
8511,7
8512,8
8513,9
8514,4
8515,2
8516,0
8517,1
8518,7
8519,9
8520,8
8521,9
8522,3
8523,1
8524,8
8525,9
8526,9
8527,7
8528,3
8529,1
8530,2
8531,6
8532,8
8533,6
8534,2
8535,1
8536,4
8537,1
8538,0
8539,8
8540,5
8541,1
8542,9
8543,5
8544,1
8545,6
8546,6
8547,1
8548,8
8549,0
8550,5
8551,1
8552,9
8553,9
8554,6
8555,6
8556,1
8557,1
8558,1
8559,9
8560,9
8561,9
8562,2
8563,7
8564,3
8565,4
8566,6
8567,0
8568,6
8569,3
8570,0
8571,6
8572,3
8573,6
8574,1
8575,3
8576,2
8577,6
8578,3
8579,6
8580,6
8581,5
8582,7
8583,1
8584,3
8585,9
8586,2
8587,2
8588,0
8589,0
8590,8
8591,9
8592,6
8593,6
8594,5
8595,2
8596,9
8597,7
8598,2
8599,0
8600,7
8601,9
8602,1
8603,5
8604,9
8605,9
8606,4
8607,6
8608,7
8609,8
8610,7
8611,6
8612,0
8613,0
8614,4
8615,9
8616,9
8617,9
8618,8
8619,3
8620,5
8621,1
8622,9
8623,9
8624,1
8625,9
8626,1
8627,6
8628,3
8629,9
8630,7
8631,6
8632,9
8633,1
8634,9
8635,4
8636,0
8637,5
8638,4
8639,4
8640,8
8641,5
8642,1
8643,7
8644,0
8645,9
8646,3
8647,7
8648,9
8649,1
8650,0
8651,8
8652,2
8653,2
8654,3
8655,8
8656,2
8657,6
8658,0
8659,7
8660,9
8661,8
8662,3
8663,1
8664,8
8665,1
8666,9
8667,2
8668,2
8669,1
8670,7
8671,3
8672,1
8673,9
8674,5
8675,5
8676,6
8677,8
8678,1
8679,7
8680,8
8681,8
8682,9
8683,6
8684,7
8685,7
8686,3
8687,9
8688,2
8689,4
8690,5
8691,9
8692,7
8693,9
8694,0
8695,7
8696,1
8697,8
8698,1
8699,3
8700,9
8701,9
8702,1
8703,9
8704,9
8705,6
8706,1
8707,7
8708,9
8709,3
8710,5
8711,9
8712,7
8713,8
8714,0
8715,0
8716,1
8717,0
8718,3
8719,6
8720,6
8721,1
8722,9
8723,4
8724,6
8725,5
8726,0
8727,8
8728,0
8729,6
8730,7
8731,7
8732,9
8733,3
8734,1
8735,9
8736,9
8737,7
8738,6
8739,4
8740,6
8741,2
8742,8
8743,6
8744,6
8745,9
8746,6
8747,8
8748,3
8749,9
8750,1
8751,1
8752,9
8753,6
8754,5
8755,7
8756,1
8757,2
8758,6
8759,8
8760,1
8761,2
8762,5
8763,3
8764,2
8765,3
8766,3
8767,6
8768,8
8769,8
8770,7
8771,6
8772,3
8773,8
8774,0
8775,4
8776,7
8777,7
8778,7
8779,0
8780,3
8781,1
8782,2
8783,3
8784,1
8785,9
8786,2
8787,1
8788,4
8789,8
8790,9
8791,1
8792,3
8793,6
8794,9
8795,6
8796,7
8797,5
8798,5
8799,9
8800,0
8801,7
8802,9
8803,0
8804,0
8805,5
8806,9
8807,3
8808,5
8809,7
8810,8
8811,8
8812,6
8813,0
8814,7
8815,9
8816,2
8817,3
8818,7
8819,9
8820,1
8821,2
8822,3
8823,6
8824,0
8825,7
8826,8
8827,1
8828,0
8829,3
8830,6
8831,9
8832,9
8833,5
8834,0
8835,3
8836,6
8837,1
8838,1
8839,6
8840,2
8841,3
8842,9
8843,5
8844,9
8845,0
8846,5
8847,4
8848,1
8849,2
8850,7
8851,6
8852,5
8853,3
8854,0
8855,5
8856,6
8857,9
8858,0
8859,2
8860,8
8861,1
8862,7
8863,1
8864,8
8865,5
8866,2
8867,7
8868,9
8869,7
8870,3
8871,2
8872,1
8873,2
8874,5
8875,6
8876,9
8877,2
8878,1
8879,3
8880,1
8881,8
8882,5
8883,6
8884,2
8885,7
8886,3
8887,9
8888,0
8889,4
8890,2
8891,6
8892,3
8893,1
8894,1
8895,7
8896,5
8897,8
8898,5
8899,9
8900,2
8901,4
8902,7
8903,7
8904,3
8905,9
8906,1
8907,1
8908,1
8909,9
8910,1
8911,6
8912,0
8913,6
8914,6
8915,1
8916,8
8917,6
8918,9
8919,7
8920,0
8921,3
8922,5
8923,7
8924,3
8925,9
8926,5
8927,8
8928,9
8929,8
8930,8
8931,1
8932,8
8933,5
8934,9
8935,7
8936,5
8937,3
8938,0
8939,5
8940,9
8941,9
8942,0
8943,7
8944,9
8945,4
8946,4
8947,6
8948,8
8949,4
8950,2
8951,6
8952,7
8953,3
8954,1
8955,6
8956,9
8957,9
8958,6
8959,4
8960,3
8961,5
8962,2
8963,6
8964,2
8965,2
8966,8
8967,4
8968,1
8969,6
8970,1
8971,3
8972,2
8973,1
8974,5
8975,1
8976,8
8977,9
8978,6
8979,4
8980,3
8981,7
8982,0
8983,0
8984,1
8985,0
8986,1
8987,1
8988,9
8989,1
8990,7
8991,2
8992,6
8993,9
8994,6
8995,5
8996,2
8997,5
8998,4
8999,8
9000,9
9001,8
9002,6
9003,9
9004,9
9005,0
9006,3
9007,5
9008,6
9009,8
9010,9
9011,8
9012,8
9013,7
9014,0
9015,4
9016,3
9017,1
9018,0
9019,8
9020,6
9021,9
9022,2
9023,1
9024,9
9025,7
9026,6
9027,9
9028,3
9029,1
9030,9
9031,3
9032,6
9033,0
9034,9
9035,2
9036,6
9037,5
9038,9
9039,9
9040,0
9041,8
9042,0
9043,9
9044,4
9045,0
9046,7
9047,9
9048,6
9049,9
9050,7
9051,5
9052,0
9053,1
9054,9
9055,6
9056,1
9057,1
9058,2
9059,7
9060,0
9061,8
9062,3
9063,8
9064,7
9065,9
9066,8
9067,9
9068,5
9069,9
9070,9
9071,9
9072,8
9073,6
9074,9
9075,8
9076,3
9077,0
9078,9
9079,4
9080,7
9081,9
9082,3
9083,3
9084,8
9085,1
9086,2
9087,7
9088,8
9089,7
9090,1
9091,6
9092,8
9093,3
9094,1
9095,6
9096,8
9097,7
9098,6
9099,9
9100,1
9101,5
9102,9
9103,0
9104,7
9105,9
9106,3
9107,2
9108,3
9109,9
9110,5
9111,9
9112,3
9113,0
9114,5
9115,2
9116,0
9117,6
9118,1
9119,6
9120,7
9121,7
9122,7
9123,4
9124,5
9125,4
9126,3
9127,6
9128,9
9129,9
9130,8
9131,7
9132,2
9133,5
9134,6
9135,6
9136,7
9137,9
9138,7
9139,6
9140,4
9141,6
9142,3
9143,9
9144,3
9145,7
9146,4
9147,2
9148,2
9149,9
9150,6
9151,7
9152,0
9153,5
9154,6
9155,0
9156,3
9157,5
9158,5
9159,3
9160,9
9161,6
9162,2
9163,2
9164,4
9165,9
9166,0
9167,5
9168,2
9169,1
9170,8
9171,0
9172,7
9173,9
9174,7
9175,1
9176,4
9177,3
9178,9
9179,9
9180,2
9181,1
9182,6
9183,4
9184,1
9185,9
9186,9
9187,9
9188,1
9189,3
9190,0
9191,8
9192,7
9193,8
9194,7
9195,1
9196,6
9197,9
9198,4
9199,8
9200,6
9201,1
9202,6
9203,8
9204,5
9205,0
9206,8
9207,9
9208,1
9209,6
9210,9
9211,1
9212,9
9213,4
9214,3
9215,8
9216,6
9217,0
9218,9
9219,9
9220,4
9221,9
9222,3
9223,9
9224,2
9225,5
9226,0
9227,4
9228,3
9229,7
9230,4
9231,9
9232,6
9233,5
9234,3
9235,6
9236,0
9237,0
9238,1
9239,9
9240,6
9241,5
9242,5
9243,9
9244,3
9245,5
9246,1
9247,9
9248,8
9249,0
9250,9
9251,6
9252,5
9253,8
9254,9
9255,2
9256,4
9257,5
9258,1
9259,5
9260,7
9261,8
9262,3
9263,6
9264,0
9265,6
9266,8
9267,8
9268,2
9269,0
9270,9
9271,7
9272,7
9273,6
9274,8
9275,3
9276,9
9277,9
9278,2
9279,0
9280,9
9281,5
9282,9
9283,2
9284,0
9285,1
9286,2
9287,3
9288,6
9289,8
9290,4
9291,4
9292,1
9293,9
9294,8
9295,2
9296,9
9297,1
9298,1
9299,4
9300,0
9301,2
9302,7
9303,9
9304,7
9305,9
9306,6
9307,7
9308,7
9309,9
9310,6
9311,7
9312,8
9313,4
9314,7
9315,1
9316,1
9317,8
9318,1
9319,1
9320,1
9321,1
9322,6
9323,3
9324,1
9325,1
9326,5
9327,6
9328,1
9329,3
9330,8
9331,1
9332,5
9333,4
9334,2
9335,6
9336,9
9337,5
9338,0
9339,5
9340,9
9341,6
9342,3
9343,6
9344,7
9345,6
9346,6
9347,9
9348,2
9349,2
9350,6
9351,7
9352,7
9353,7
9354,9
9355,7
9356,3
9357,5
9358,5
9359,7
9360,4
9361,0
9362,7
9363,6
9364,2
9365,4
9366,2
9367,4
9368,6
9369,0
9370,0
9371,4
9372,4
9373,7
9374,8
9375,6
9376,5
9377,9
9378,6
9379,1
9380,6
9381,6
9382,9
9383,9
9384,1
9385,5
9386,8
9387,0
9388,9
9389,6
9390,4
9391,9
9392,0
9393,0
9394,8
9395,1
9396,1
9397,0
9398,0
9399,5
9400,2
9401,0
9402,0
9403,2
9404,3
9405,6
9406,1
9407,0
9408,5
9409,7
9410,2
9411,9
9412,4
9413,1
9414,9
9415,1
9416,6
9417,1
9418,0
9419,4
9420,2
9421,1
9422,5
9423,9
9424,7
9425,0
9426,4
9427,4
9428,1
9429,3
9430,5
9431,8
9432,0
9433,9
9434,1
9435,5
9436,6
9437,1
9438,6
9439,0
9440,7
9441,9
9442,6
9443,9
9444,2
9445,2
9446,5
9447,9
9448,4
9449,8
9450,2
9451,1
9452,9
9453,9
9454,5
9455,1
9456,9
9457,0
9458,2
9459,7
9460,1
9461,6
9462,0
9463,7
9464,4
9465,4
9466,9
9467,5
9468,1
9469,7
9470,9
9471,6
9472,4
9473,5
9474,2
9475,8
9476,1
9477,4
9478,7
9479,9
9480,7
9481,9
9482,0
9483,8
9484,6
9485,9
9486,8
9487,5
9488,1
9489,2
9490,3
9491,1
9492,1
9493,9
9494,5
9495,8
9496,8
9497,0
9498,0
9499,7
9500,6
9501,4
9502,6
9503,5
9504,9
9505,6
9506,0
9507,9
9508,1
9509,6
9510,5
9511,2
9512,7
9513,3
9514,9
9515,7
9516,1
9517,0
9518,6
9519,9
9520,7
9521,6
9522,9
9523,0
9524,8
9525,0
9526,9
9527,9
9528,2
9529,3
9530,5
9531,4
9532,4
9533,9
9534,7
9535,7
9536,4
9537,2
9538,2
9539,1
9540,1
9541,4
9542,3
9543,5
9544,1
9545,7
9546,7
